UserID,HDS,HBE,HFE,NUMCOURSESBEGINNERDATASCIENCE ,NUMCOURSESBEGINNERBACKEND,NUMCOURSESBEGINNERFRONTEND,NUMCOURSESADVANCEDDATASCIENCE,NUMCOURSESADVANCEDBACKEND ,NUMCOURSESADVANCEDFRONTEND,AVGSCOREDATASCIENCE,AVGSCOREBACKEND,AVGSCOREFRONTEND,StudentProfile
40968629,2,44,42,4,4,5,3,4,7,79,97,72,advanced_backend
70373555,34,23,63,4,3,1,3,3,4,68,58,63,beginner_data_science
48498836,32,51,81,3,1,3,4,8,4,53,52,70,advanced_front_end
56931979,43,58,41,3,1,3,4,4,4,69,84,87,beginner_backend
69933250,64,9,55,1,4,3,4,4,2,57,37,60,beginner_front_end
92665919,29,89,66,6,4,2,3,4,4,63,68,62,advanced_front_end
42624143,25,12,27,2,0,2,2,7,4,80,49,64,beginner_front_end
68233594,26,22,36,9,3,9,1,5,9,91,85,74,advanced_backend
77833659,6,51,50,3,3,3,3,7,6,57,93,71,advanced_front_end
16447124,0,61,27,6,5,9,4,0,8,89,82,68,advanced_backend
17561727,43,26,41,2,6,3,4,5,2,64,57,78,beginner_data_science
26972120,72,14,50,5,1,8,0,2,3,54,50,62,advanced_data_science
43826917,52,12,27,2,8,1,2,4,2,37,84,61,advanced_front_end
6556769,61,40,52,5,11,5,6,7,6,69,81,70,beginner_front_end
6366971,26,49,8,0,5,0,0,2,2,,65,41,beginner_front_end
84397498,9,13,14,6,4,7,3,4,8,79,96,65,advanced_backend
97704974,45,12,53,3,3,4,0,5,4,49,92,50,advanced_front_end
24680663,61,93,3,4,2,6,3,3,4,65,80,66,beginner_backend
81718982,58,73,43,1,0,2,1,9,0,60,71,76,beginner_backend
79163989,18,0,0,1,3,1,6,5,3,73,49,69,beginner_data_science
63651394,38,48,58,3,3,1,2,5,3,46,66,66,advanced_front_end
10315594,10,40,0,5,4,4,9,0,4,75,72,68,advanced_backend
11365754,34,37,32,2,6,1,5,1,2,68,79,58,beginner_front_end
27632867,33,51,20,0,2,3,3,9,0,77,63,66,beginner_backend
53853723,30,51,78,7,5,7,1,1,3,59,87,79,beginner_data_science
99125399,57,30,12,1,5,1,1,5,2,73,45,50,beginner_front_end
18867644,59,75,21,5,2,0,6,5,4,70,75,91,beginner_backend
42572577,15,71,37,8,5,5,6,1,2,74,48,70,advanced_backend
70684190,39,45,39,4,4,3,5,6,1,79,72,77,beginner_backend
33420921,51,0,72,0,3,5,0,5,0,,43,35,advanced_front_end
97385482,7,44,31,4,2,2,9,0,4,86,79,91,advanced_backend
20530148,20,35,30,4,3,8,0,0,3,55,52,75,beginner_data_science
43439468,68,27,19,3,1,7,3,6,11,73,89,63,advanced_backend
64704910,49,75,3,4,3,4,3,12,3,70,55,52,advanced_data_science
3134990,29,117,53,4,3,0,6,5,3,69,69,94,advanced_front_end
62191599,30,48,39,2,5,0,3,3,4,80,51,46,beginner_front_end
27778614,44,63,27,6,7,8,0,4,6,59,75,54,advanced_backend
30479856,48,38,35,3,5,3,1,3,4,53,57,81,beginner_data_science
95107533,7,32,58,4,1,4,0,6,5,43,63,50,advanced_front_end
98003217,45,34,49,2,4,4,2,8,3,70,38,55,beginner_front_end
38969419,78,37,66,3,2,6,3,5,4,53,58,74,advanced_data_science
12852057,39,30,49,3,1,5,7,4,1,67,67,49,beginner_front_end
5948254,67,12,5,2,1,3,2,1,3,59,51,55,beginner_front_end
77261226,39,9,49,2,3,3,1,6,3,47,66,58,advanced_front_end
25342682,47,36,17,5,9,4,2,3,4,78,78,63,beginner_front_end
99540496,28,58,56,8,3,4,4,0,5,55,67,59,beginner_data_science
56374372,80,75,49,6,3,1,6,5,5,45,77,81,beginner_backend
30421575,35,67,35,4,7,5,6,6,3,71,85,57,advanced_front_end
7271492,25,62,43,3,3,4,3,6,5,36,76,55,advanced_front_end
80926795,0,0,41,5,0,5,3,1,4,72,57,61,beginner_data_science
7326052,64,24,18,4,2,1,4,5,4,65,80,81,advanced_backend
96186822,48,94,14,5,2,4,7,8,5,61,36,69,advanced_data_science
87454418,31,53,52,3,8,0,6,4,4,75,84,47,beginner_front_end
473919,53,38,31,6,3,4,7,4,4,47,63,83,advanced_data_science
13086283,42,21,50,2,3,2,3,2,5,84,70,71,beginner_data_science
2336785,3,69,50,4,3,4,4,5,4,56,67,58,advanced_front_end
18574470,41,48,50,6,2,8,4,8,11,67,72,63,advanced_backend
74916608,11,7,8,6,2,5,5,0,7,100,89,95,advanced_backend
69965889,43,1,84,2,5,3,5,7,3,61,61,78,beginner_front_end
65724965,36,30,49,6,2,4,3,0,5,43,66,71,beginner_data_science
56739047,31,75,3,5,4,5,7,0,0,67,52,59,advanced_backend
20272679,25,42,64,5,7,2,5,5,5,81,78,62,beginner_front_end
42040838,46,44,85,5,4,8,3,3,1,60,84,64,beginner_data_science
84047075,36,67,7,6,2,8,3,7,6,46,81,82,advanced_data_science
16035309,24,33,53,1,1,4,2,4,3,40,54,68,beginner_data_science
35159881,56,57,56,2,0,2,6,5,7,76,71,84,advanced_backend
57215078,0,67,15,7,5,5,4,0,0,59,67,73,advanced_backend
77545795,25,9,30,0,4,5,4,6,1,53,65,72,beginner_data_science
45060816,48,76,31,5,2,5,3,7,3,71,48,77,advanced_data_science
78652536,21,54,42,4,3,3,6,5,5,58,84,63,advanced_backend
75638754,32,40,35,4,3,3,5,3,4,75,84,76,advanced_backend
58885799,51,41,34,0,2,3,0,6,0,,40,55,beginner_front_end
81484860,28,31,10,8,7,4,5,4,4,59,74,66,advanced_backend
72979960,78,50,72,3,0,0,6,5,4,63,60,57,beginner_data_science
64620579,27,32,54,3,3,3,1,5,5,36,75,52,advanced_front_end
16900078,59,19,41,4,4,4,0,5,1,67,65,63,advanced_data_science
36621316,56,74,27,2,2,5,3,4,3,71,81,64,beginner_backend
32054897,55,10,67,6,4,5,8,6,5,70,52,72,beginner_front_end
49126715,89,30,0,5,9,5,2,7,6,61,59,60,beginner_front_end
8600122,40,34,58,1,3,6,5,4,2,58,95,73,beginner_data_science
98336085,15,43,27,7,3,7,5,2,6,81,69,68,advanced_backend
67443867,74,63,22,8,4,4,7,8,0,54,48,47,advanced_data_science
21223438,50,9,17,5,8,6,4,4,5,70,75,76,beginner_front_end
77135640,70,78,44,5,4,3,4,2,2,65,51,66,advanced_backend
76209872,61,38,10,6,3,5,2,8,0,63,52,43,advanced_data_science
62553778,34,31,57,4,3,3,5,3,3,46,54,58,beginner_data_science
22280473,29,38,24,2,5,7,2,5,1,,74,83,beginner_data_science
14872702,0,16,46,4,3,2,6,2,6,73,96,94,beginner_backend
81280353,62,31,8,6,2,6,2,2,4,58,70,87,advanced_data_science
43280310,45,20,58,0,0,6,4,5,3,54,96,81,beginner_data_science
6358846,28,33,80,5,1,7,3,0,5,56,91,64,beginner_data_science
59203804,80,35,39,1,6,4,3,4,0,52,52,58,beginner_front_end
2960966,48,35,43,5,6,5,2,9,3,73,54,62,beginner_front_end
99161623,42,70,28,3,4,2,6,8,1,65,34,45,advanced_data_science
17501142,8,77,43,4,4,1,5,5,5,64,78,88,advanced_front_end
86833616,0,17,24,2,9,4,3,6,2,99,77,78,beginner_backend
97468720,5,26,19,4,5,8,2,3,3,63,64,71,beginner_data_science
66438757,40,56,19,3,5,3,6,5,3,38,70,65,advanced_backend
82377250,28,31,75,4,3,5,4,1,4,46,97,76,beginner_data_science
19101633,61,47,0,3,3,4,5,0,6,85,73,78,advanced_backend
35677816,75,26,32,1,3,1,5,0,1,48,64,48,beginner_front_end
180081,13,62,21,4,11,4,5,4,2,63,82,42,advanced_front_end
40936175,64,38,23,5,3,6,2,5,3,52,52,60,advanced_data_science
58822643,51,53,20,7,1,8,0,3,2,66,66,79,advanced_data_science
90153831,19,103,37,5,2,5,5,4,5,75,48,100,advanced_data_science
90398461,0,67,54,12,7,10,1,6,5,68,56,67,advanced_backend
97174202,0,49,23,5,6,2,4,3,5,83,99,94,beginner_backend
26690060,24,65,32,2,3,5,5,0,4,72,86,57,advanced_backend
53872051,31,52,3,7,7,5,4,0,2,63,66,71,advanced_backend
46567086,36,52,23,3,3,5,1,8,4,60,58,66,advanced_data_science
52722683,70,72,18,2,5,2,3,4,2,36,61,77,advanced_backend
55446665,72,65,21,5,9,3,3,2,1,54,85,41,advanced_front_end
72216007,0,,73,4,3,4,7,7,5,76,72,72,advanced_front_end
26137942,46,52,40,5,4,6,2,3,5,55,77,93,advanced_data_science
57867116,0,54,63,5,6,1,1,5,4,67,84,65,advanced_front_end
67374926,34,76,22,3,11,4,7,2,2,77,79,60,advanced_front_end
18042155,38,70,50,6,1,4,4,2,4,85,50,92,advanced_backend
93678222,14,50,14,4,4,3,7,0,1,64,77,75,advanced_backend
75701344,77,78,42,4,3,6,2,2,6,62,58,67,advanced_backend
87905732,3,52,0,4,2,0,0,3,3,96,72,42,beginner_front_end
30885153,26,0,21,1,3,2,2,2,5,81,71,87,beginner_data_science
61519843,77,20,3,2,7,4,2,6,4,69,51,60,beginner_front_end
43280931,37,69,47,4,8,2,1,4,1,32,81,20,advanced_front_end
70029835,0,42,23,0,3,2,2,7,7,33,86,82,advanced_front_end
23446558,43,32,0,4,4,3,8,1,5,66,75,63,advanced_backend
25783972,82,41,74,0,4,0,0,6,4,,66,88,beginner_data_science
21662067,37,42,21,6,2,7,3,4,2,51,70,62,advanced_data_science
37377114,42,50,51,3,1,0,5,5,4,62,81,92,beginner_backend
21308251,36,55,4,1,3,4,0,5,5,64,52,62,beginner_backend
26448940,0,1,60,0,3,7,5,6,1,80,87,68,beginner_backend
77460991,44,40,0,2,5,0,1,2,3,77,82,48,beginner_front_end
8354588,25,10,45,3,1,6,5,1,2,81,81,62,beginner_data_science
5183626,36,51,32,10,4,10,3,5,5,68,60,49,advanced_backend
58105242,59,71,58,6,6,1,3,4,0,60,72,58,advanced_front_end
15760003,32,31,15,2,5,3,1,5,1,79,73,65,beginner_front_end
6799034,44,49,24,4,4,0,1,3,6,70,50,31,beginner_front_end
95225279,57,66,36,1,7,2,4,4,2,69,57,42,beginner_front_end
77136471,9,6,53,5,0,1,5,1,3,30,42,46,beginner_data_science
43567596,69,23,0,5,6,4,5,2,3,67,85,65,beginner_front_end
68672581,50,83,41,2,2,1,8,2,1,55,51,76,advanced_backend
39450539,18,24,44,4,4,3,5,2,3,62,76,68,beginner_data_science
21073868,45,42,6,7,5,5,3,3,2,65,63,74,advanced_backend
91459147,17,57,29,8,5,7,4,1,6,80,53,84,advanced_backend
91026367,39,53,78,5,3,3,5,2,4,42,66,64,beginner_data_science
6612545,64,47,44,6,3,7,2,3,2,64,62,70,advanced_data_science
88166642,63,44,15,4,3,6,1,8,5,50,75,69,advanced_data_science
50622695,12,7,20,0,0,0,4,5,5,49,51,69,beginner_data_science
96599563,37,46,87,7,3,5,5,1,4,73,65,55,beginner_data_science
26430855,42,32,61,2,4,1,2,5,2,58,66,71,advanced_front_end
16987646,32,51,34,4,6,1,2,3,2,75,78,53,beginner_front_end
10208191,13,20,33,1,2,5,1,3,3,41,59,75,beginner_data_science
63470948,9,54,28,4,5,2,2,8,3,95,63,54,beginner_front_end
25366610,7,50,11,5,3,6,7,0,4,81,74,56,advanced_backend
80276400,55,5,21,5,7,5,4,3,5,67,86,76,beginner_front_end
37186595,37,31,71,2,2,1,2,3,5,46,73,74,beginner_data_science
1194770,70,26,55,2,5,6,3,7,1,61,51,67,beginner_front_end
94706637,11,11,50,6,1,8,1,0,4,64,85,82,beginner_data_science
95833089,12,40,69,1,1,4,3,7,5,59,68,66,advanced_front_end
40411643,13,27,20,3,3,3,2,4,1,59,52,49,advanced_data_science
96146337,49,42,13,2,0,5,8,0,8,88,,58,advanced_backend
84407109,22,38,0,4,4,1,2,7,4,92,69,55,beginner_front_end
92065220,30,49,60,3,6,4,5,4,2,48,76,67,beginner_data_science
36071560,56,54,34,3,5,4,6,5,4,68,68,79,advanced_front_end
75309707,15,67,39,2,4,0,1,4,1,88,68,41,beginner_front_end
23670910,25,64,51,4,4,5,4,3,7,70,75,72,advanced_backend
12240651,25,55,43,6,2,3,5,3,3,62,91,83,beginner_backend
76330080,48,28,0,2,6,4,0,5,3,77,65,57,beginner_front_end
60350409,59,39,59,4,6,3,3,6,4,82,64,78,beginner_data_science
66678622,43,44,26,3,4,,3,2,4,70,51,50,beginner_front_end
98491507,47,26,45,3,6,6,2,4,2,59,73,31,advanced_front_end
94726443,0,42,44,5,0,6,7,1,5,90,78,82,advanced_backend
3014632,10,86,4,6,3,3,0,5,1,63,81,78,beginner_backend
21417914,27,19,9,2,3,5,1,2,3,61,76,94,beginner_data_science
57800309,15,48,56,5,5,4,1,4,3,66,79,46,advanced_front_end
4800276,9,25,41,7,3,8,0,1,4,75,60,74,beginner_data_science
18402423,1,8,81,3,0,3,4,4,4,76,83,61,beginner_data_science
83599925,67,49,23,4,1,6,8,4,7,73,51,56,advanced_backend
63271822,41,57,53,5,4,0,2,4,6,67,66,81,beginner_data_science
65276567,37,19,86,5,6,4,8,8,6,70,63,76,beginner_front_end
44191476,39,40,48,3,2,3,1,7,4,71,41,52,beginner_front_end
51858858,35,33,51,2,3,2,2,7,3,76,42,51,beginner_front_end
99322240,16,26,38,5,5,3,1,9,5,88,58,66,beginner_front_end
51097819,48,60,44,6,2,3,3,4,5,59,71,82,beginner_data_science
7538167,43,0,40,4,3,4,4,4,1,67,63,76,beginner_front_end
45609759,22,52,13,8,7,8,3,4,5,58,69,47,advanced_backend
72085765,0,51,62,2,5,4,2,6,2,67,67,46,advanced_front_end
16264903,23,76,48,5,6,2,4,5,4,61,90,63,advanced_front_end
69243123,2,38,40,5,5,2,1,3,6,72,83,76,beginner_backend
34370306,59,81,28,6,0,0,4,6,3,60,85,95,beginner_backend
35141288,51,47,79,3,4,3,3,2,4,37,43,56,beginner_data_science
64506577,51,55,39,2,3,6,6,2,6,66,77,66,beginner_backend
95006618,46,64,28,4,3,6,5,2,6,71,61,69,advanced_backend
63602829,34,69,95,8,4,6,0,0,5,59,76,69,beginner_data_science
80265238,57,60,27,4,7,1,5,5,2,70,77,88,advanced_front_end
13101691,57,28,9,5,6,5,2,7,1,46,88,54,advanced_data_science
4338272,22,48,24,5,4,1,5,3,1,91,81,65,beginner_backend
75000431,54,49,27,3,6,3,1,7,2,71,59,59,beginner_front_end
91392488,20,82,38,4,3,5,3,5,5,47,76,48,advanced_front_end
79079570,0,0,36,1,0,7,3,0,3,39,,54,beginner_data_science
21393607,8,5,45,3,0,8,2,1,3,79,70,66,advanced_front_end
38046525,20,48,53,3,3,2,1,7,4,40,71,56,advanced_front_end
85139170,11,64,67,5,7,2,3,4,3,77,84,61,advanced_front_end
75938945,6,61,37,1,4,3,4,5,3,50,66,63,advanced_front_end
12812994,52,37,62,4,3,0,3,2,7,71,59,78,beginner_data_science
90342200,19,48,48,5,1,7,5,3,9,87,81,83,advanced_backend
10411980,85,5,22,3,9,8,4,3,3,50,62,80,beginner_front_end
35375041,60,23,47,3,4,2,5,4,3,63,61,60,beginner_front_end
17954856,48,21,18,4,3,4,5,8,5,89,47,63,beginner_front_end
78385567,5,78,51,5,4,4,3,6,5,48,70,46,advanced_front_end
36501582,0,0,49,0,5,2,4,3,6,99,82,87,beginner_backend
62915283,63,43,42,4,5,3,6,6,5,51,72,79,advanced_data_science
59460765,53,29,48,1,6,7,5,5,3,76,55,47,advanced_front_end
84234778,0,31,45,4,8,4,2,6,1,87,76,72,beginner_backend
45262108,51,51,85,3,2,8,7,6,0,57,76,45,beginner_data_science
88506646,26,18,55,3,5,4,0,3,5,70,75,93,beginner_data_science
12322100,35,23,27,5,2,7,0,2,2,55,70,78,advanced_data_science
29918812,8,14,33,1,1,6,2,3,2,40,59,70,beginner_data_science
94033506,59,66,48,3,5,3,0,4,5,46,46,82,beginner_data_science
75455654,60,43,13,6,2,6,6,5,3,51,61,58,advanced_data_science
52463443,27,77,56,3,6,6,6,5,4,82,71,58,advanced_front_end
14648229,27,52,47,7,2,8,3,7,7,67,64,69,advanced_backend
73838626,54,8,46,2,7,2,2,4,0,56,72,51,advanced_front_end
25371611,5,99,48,4,9,0,3,3,1,38,76,51,advanced_front_end
3200521,57,37,0,7,1,7,1,7,4,40,67,63,advanced_data_science
75196157,14,15,43,2,3,6,1,5,3,51,74,83,beginner_data_science
2790432,29,78,41,4,9,3,5,4,2,73,76,55,advanced_front_end
9200947,53,33,47,0,3,6,6,6,0,57,63,55,beginner_data_science
5427498,24,32,55,2,5,1,2,6,2,51,66,63,advanced_front_end
21642994,27,10,76,2,1,7,5,5,2,67,87,61,beginner_data_science
88952758,48,65,37,5,7,3,2,4,1,64,82,48,advanced_front_end
2435363,0,55,34,6,3,7,2,0,4,97,83,71,advanced_backend
97726127,33,50,48,5,2,7,0,1,2,63,46,74,advanced_data_science
12617558,49,70,30,4,1,5,6,3,4,68,100,71,beginner_backend
54547447,13,34,37,4,5,4,1,3,5,68,66,80,beginner_data_science
30757829,11,18,50,6,1,6,2,0,3,45,60,61,beginner_data_science
50994157,3,41,22,7,2,8,6,3,8,87,82,60,advanced_backend
10311777,44,52,8,7,4,6,6,5,3,40,70,75,advanced_data_science
11843296,29,35,32,2,1,0,2,4,4,79,53,46,beginner_front_end
11211684,,58,68,1,6,1,4,4,2,75,72,82,advanced_front_end
45249098,49,83,23,3,6,2,1,4,3,71,62,37,beginner_front_end
60541289,16,34,63,1,1,5,0,4,3,23,60,75,beginner_data_science
40093036,57,46,34,5,7,2,5,5,4,68,87,82,advanced_front_end
69518637,83,24,20,4,8,5,4,1,3,53,66,62,beginner_front_end
69412133,51,62,46,4,2,6,3,2,4,63,47,89,advanced_data_science
78704659,66,20,34,0,2,2,4,5,5,44,68,92,advanced_front_end
39424026,27,61,41,3,6,0,0,4,3,15,85,55,advanced_front_end
33787177,30,37,77,3,4,5,1,4,2,86,56,40,advanced_front_end
54835315,28,22,25,5,2,4,4,3,7,94,89,92,advanced_backend
5564206,42,38,35,5,2,7,3,2,4,51,56,79,advanced_data_science
29955902,22,65,76,2,1,0,5,6,3,79,40,40,beginner_front_end
6242795,26,51,6,5,5,3,2,8,1,61,68,63,advanced_data_science
77984028,0,27,14,2,7,3,3,9,0,100,67,76,beginner_backend
15429625,58,38,4,7,2,6,1,4,4,55,75,82,advanced_data_science
65955883,74,37,23,5,6,8,3,7,4,70,47,65,beginner_front_end
57334262,46,41,45,4,4,3,2,3,0,73,64,73,advanced_data_science
66737411,57,66,31,4,4,6,1,5,2,65,46,71,advanced_data_science
48498601,33,54,52,2,5,5,3,4,3,81,80,72,beginner_backend
24244770,70,37,35,3,7,4,2,4,1,59,65,55,beginner_front_end
34516182,31,72,0,4,5,3,1,5,0,90,64,59,beginner_backend
48735670,53,39,1,3,6,5,3,3,3,80,54,57,beginner_front_end
90582936,40,22,35,3,2,0,1,6,3,71,52,50,beginner_front_end
45601898,45,19,84,3,4,2,7,4,2,59,66,55,beginner_data_science
14312368,23,53,0,1,1,3,2,4,4,65,49,63,beginner_backend
2116827,50,22,101,4,1,0,7,3,3,51,65,50,beginner_data_science
39026644,8,58,0,0,0,4,2,0,7,61,,64,beginner_backend
11017016,29,9,64,4,1,4,2,3,4,68,78,75,beginner_data_science
19132776,47,38,70,2,6,9,0,2,3,50,86,94,beginner_data_science
73583848,99,5,31,6,6,8,6,2,6,44,47,72,beginner_front_end
56703609,30,33,29,2,6,2,3,5,4,54,78,76,advanced_front_end
27357092,41,41,45,3,5,4,2,3,3,50,69,,beginner_data_science
37993407,45,0,55,5,0,4,1,7,0,71,37,70,beginner_front_end
40083925,35,29,41,1,1,2,2,3,5,44,65,79,beginner_data_science
25550484,68,17,15,4,8,6,5,6,3,78,79,79,beginner_front_end
19289543,23,10,50,4,4,2,3,2,3,59,40,60,beginner_data_science
73494945,28,61,63,7,0,9,2,3,8,95,63,100,advanced_backend
45586375,18,64,43,3,2,0,2,7,5,85,60,39,beginner_front_end
46927170,27,22,42,4,3,4,4,6,6,79,90,73,advanced_backend
2227444,56,15,0,7,1,6,0,5,3,55,54,71,advanced_data_science
26593696,52,60,25,1,0,6,4,3,3,70,79,60,beginner_backend
86601729,56,40,0,7,2,5,2,5,3,63,56,77,advanced_data_science
48969781,22,47,28,6,4,0,1,5,3,75,59,79,beginner_backend
32679927,72,26,56,4,5,6,2,5,2,58,42,61,beginner_front_end
73829260,27,70,59,6,2,7,4,4,9,83,70,63,advanced_backend
71644637,0,2,16,0,5,5,5,6,2,90,64,69,beginner_backend
98846841,43,34,68,0,3,6,6,6,1,62,68,51,beginner_data_science
3155076,11,15,40,2,1,8,2,4,3,56,66,72,beginner_data_science
12328649,58,65,26,3,1,6,0,6,5,69,34,66,advanced_data_science
18015894,47,68,19,3,1,4,7,1,5,77,90,70,beginner_backend
95302125,52,11,72,4,2,1,6,2,2,57,63,61,beginner_front_end
43445172,39,45,49,3,3,3,3,3,3,49,55,74,beginner_data_science
20813800,19,19,23,1,3,9,2,3,1,54,77,77,beginner_data_science
25037770,46,56,42,2,0,0,4,8,0,64,61,,beginner_backend
76924719,43,8,55,1,3,2,1,8,2,61,37,60,beginner_front_end
80534129,63,11,22,7,4,5,2,4,1,50,64,63,advanced_data_science
52883469,30,53,42,2,3,5,1,7,4,58,57,64,advanced_data_science
46347894,40,35,23,3,3,6,0,2,5,51,71,92,beginner_data_science
9164348,43,31,16,4,6,3,2,3,2,71,67,57,beginner_front_end
18805039,31,70,65,5,3,4,3,5,4,59,69,47,advanced_front_end
55255050,25,64,2,7,3,6,4,5,4,45,78,87,advanced_data_science
24599737,36,59,60,3,5,0,1,4,2,52,79,58,advanced_front_end
14845117,25,45,28,4,5,3,0,6,0,85,59,46,advanced_data_science
42742306,11,26,41,6,1,0,3,6,3,82,69,55,beginner_front_end
89044231,29,29,62,2,4,2,4,6,5,64,76,82,advanced_front_end
5565641,20,85,68,4,5,1,4,5,2,69,69,71,advanced_front_end
59778569,65,33,39,6,5,4,4,5,1,54,80,76,advanced_data_science
96529152,4,53,25,5,3,0,0,6,2,80,64,83,beginner_backend
27514617,47,63,47,3,5,5,7,7,6,29,71,57,advanced_data_science
75911054,54,0,58,3,7,6,5,5,3,61,59,82,beginner_front_end
55821895,4,45,22,5,4,0,2,3,5,64,53,75,beginner_backend
26547192,93,35,5,4,8,8,1,5,3,61,63,67,beginner_front_end
87334620,29,63,29,3,6,6,0,8,0,78,69,61,beginner_front_end
6954287,21,57,38,6,5,4,4,3,0,62,63,71,advanced_backend
37995554,74,19,0,2,5,5,0,2,2,65,54,56,beginner_front_end
37894894,45,24,54,2,4,2,2,5,3,41,74,60,advanced_front_end
13646649,19,32,64,3,0,8,4,3,2,47,86,63,beginner_data_science
51669290,50,42,59,3,5,3,0,3,5,70,57,82,beginner_data_science
50753948,32,49,30,4,1,2,4,5,2,70,68,67,beginner_backend
4872204,59,4,0,7,8,3,4,3,7,75,79,64,advanced_backend
83633267,45,59,40,8,3,6,3,3,5,82,57,76,advanced_backend
64774915,42,66,62,2,4,2,6,4,3,64,36,69,advanced_data_science
91967177,9,41,0,1,3,7,3,4,4,72,44,41,beginner_backend
83583309,37,33,22,0,8,1,5,4,2,55,70,82,advanced_front_end
55140495,46,57,34,3,4,2,5,5,5,42,81,71,advanced_front_end
98210452,43,16,39,2,3,4,3,4,3,78,60,59,beginner_data_science
55446280,42,8,3,2,3,0,2,3,5,73,58,54,beginner_front_end
90609696,60,35,30,4,4,5,1,5,1,64,58,63,advanced_data_science
28616082,59,48,42,3,7,4,5,4,1,70,64,54,advanced_front_end
92122363,45,21,44,3,4,3,2,6,2,61,67,58,advanced_front_end
47397543,69,52,12,7,7,4,3,5,1,42,57,56,advanced_backend
91729017,76,14,52,6,6,3,0,3,2,42,82,22,advanced_front_end
46133293,69,31,33,4,4,7,1,7,3,70,39,58,beginner_front_end
13382292,11,83,20,2,9,1,5,4,4,36,100,54,advanced_front_end
72634778,21,59,47,5,2,6,6,4,7,75,71,69,advanced_backend
39901194,30,61,67,4,3,6,2,1,2,12,70,65,beginner_data_science
68016417,45,50,88,7,5,2,4,8,2,49,83,89,beginner_backend
3869320,29,49,66,1,3,3,4,5,3,75,61,77,advanced_front_end
34586523,23,103,33,5,4,7,4,3,2,69,82,96,advanced_data_science
54928176,0,49,35,6,4,5,7,1,2,75,71,88,advanced_backend
21653746,55,57,55,5,0,7,3,2,7,94,69,80,advanced_backend
75326749,30,46,63,2,6,2,5,5,2,59,68,67,advanced_data_science
55354615,39,61,9,5,4,5,4,7,0,57,68,57,advanced_data_science
38330490,23,22,27,1,3,7,2,4,1,60,75,75,beginner_data_science
20931891,40,31,61,5,3,6,3,3,3,67,74,63,beginner_data_science
7651575,48,43,33,2,4,3,3,5,6,63,57,70,beginner_backend
50728905,65,73,41,5,0,2,9,0,7,64,,90,beginner_backend
70311444,63,46,57,2,5,4,6,5,2,47,82,70,beginner_data_science
98462518,11,40,41,5,3,6,6,4,8,86,75,68,advanced_backend
26806037,60,49,31,4,3,2,5,7,3,50,65,74,advanced_backend
19438479,25,18,76,2,4,3,0,5,2,58,69,42,advanced_front_end
18832128,52,62,2,2,6,2,2,2,4,71,59,42,beginner_front_end
72132710,32,42,42,4,2,4,4,5,5,75,78,83,advanced_backend
52189816,40,49,34,4,2,4,2,5,0,78,25,49,advanced_data_science
86209675,65,19,45,4,3,3,0,4,3,37,79,50,advanced_front_end
88806256,71,30,45,1,3,4,2,4,3,37,66,44,advanced_front_end
77292712,67,38,8,6,4,6,0,4,5,69,80,77,advanced_backend
92215221,15,72,50,1,1,5,7,4,8,61,77,69,advanced_backend
67732060,43,37,23,5,4,3,6,5,5,66,67,74,advanced_backend
43626156,13,58,44,4,5,4,3,6,6,53,92,59,advanced_front_end
36096687,52,39,41,2,5,4,4,7,3,69,54,55,beginner_front_end
17167641,24,14,19,1,1,4,7,5,2,66,63,57,beginner_data_science
32921270,0,26,80,1,1,3,2,8,4,68,63,74,advanced_front_end
36898423,5,69,54,1,6,1,5,5,3,81,86,84,advanced_front_end
16916457,45,68,45,4,2,4,7,3,0,93,84,75,beginner_backend
62105067,14,34,52,4,4,10,1,2,2,75,79,72,beginner_data_science
4079938,0,63,64,2,4,7,5,7,4,69,51,50,advanced_front_end
19672333,20,67,37,5,5,1,1,5,5,35,88,60,advanced_front_end
72745746,36,68,28,4,3,6,5,5,5,52,66,77,advanced_data_science
1602678,19,48,42,5,2,6,4,3,6,83,79,74,advanced_backend
2671769,75,60,38,5,1,5,6,3,7,73,59,70,advanced_backend
134014,0,25,49,2,2,4,1,1,4,44,37,61,beginner_data_science
65077043,25,67,51,5,3,4,8,3,6,72,65,56,advanced_backend
7611586,64,25,15,5,2,0,8,3,3,66,66,94,advanced_backend
19323839,60,54,61,4,2,8,3,1,5,56,73,94,advanced_data_science
57537842,28,17,33,1,1,10,5,4,0,66,85,67,beginner_data_science
56419113,8,42,17,1,5,6,2,4,3,96,83,62,beginner_backend
33712269,89,24,16,3,10,7,4,7,4,64,63,71,beginner_front_end
